url,class,id,text
http://zurnal24.si/sport/kosarka/sagadinovi-mladci-premagali-litovce-160950,sport,160950,"Sagadinovi mladci premagali Litovce Slovenska košarkarska reprezentanca, ki se pripravlja za evropsko prvenstvo mlajših članov v Sloveniji, je v uvodnem krogu mednarodnega turnirja v španski Murcii premagala Litvo s 93:89. Izbranci Zmaga Sagadina se bodo v soboto pomerili s Španci, dan kasneje pa še z Ukrajinci. V slovenski reprezentanci je bil na petkovi tekmi najbolj prepričljiv Klemen Prepelič s 24 točkami, Gezim Morina in Alen Omić pa sta jih dodala po 16. ""Tekma je bila vseskozi napeta. Litovci so povedli z 10 točkami razlike, a smo mi z delnim nizom 9:0 znova ujeli priključek. Na začetku tretje četrtine smo v seriji zadeli nekaj trojk, prevzeli pobudo in povedli za deset točk. Žal tega nismo znali pretvoriti v še višjo razliko. Litovci so to izkoristili ter poskrbeli za napeto končnico. Tam smo spet naredili nekaj napak, a kljub temu ohranili trezno glavo in slavili prvo zmago na turnirju,"" je po današnji tekmi dejal Prepelič."
http://zurnal24.si/sport/nogomet/bolan-tudi-luis-ibanez-52994,sport,52994,"Bolan tudi Luis Ibanez Potem ko je pred kratkim prašičjo gripo staknil nogometaš Dinama iz Zagreba Pedro Morales, je zbolel tudi njegov soigralec Luis Ibanez, ki se ne bo udeležil priprav na Rogli. Vendar pa iz vodstva Dinama zaenkrat zanikajo, da bi šlo za virus prašičje gripe. Argentinec z ekipo tako ni odpotoval na priprave na Roglo, saj je ostal na zdravniškem pregledu v Zagrebu, kjer so opravili tudi krvne teste in slikali pljuča. ""Po rezultatih prvih raziskav nič ne kaže na prašičjo gripo,"" je javnost pomiril Siniša Jagodić, član uprave, zadolžen za odnose z javnostmi. Ibanez je s premora prišel prehlajen in v klubu niso želeli tvegati poslabšanja bolezni, zato so ga odpeljali v bolnišnico. Velja omeniti, da se je v zadnjem času z virusom okužilo kar nekaj argentinskih nogometašev."
https://zurnal24.si/avto/testi/mazda6-test-sport-combi-cena-dizel-315796,avto,315796,"Test: Mazda6: dobra kupčija Mazda bo k nam čez mesec dni pripeljala prenovljeno šestico, če boste imeli srečo, pa lahko dober posel sklenete za avto, ki smo ga ""pred iztekom roka"" preizkusili na testu. Lovci na kupčije dobro vedo, da se nakup modela tik pred prihodom novega ali prenovljenega najbolj izplača. Lahko bi celo zapisali, da lovijo avtomobile ""pred iztekom roka,"" čeprav jim bodo ti avtomobili skoraj enako dobri, kot tisti, ki prenovljeni in nekoliko posodobljeni prihajajo za njimi dolgo služili za bistveno manjši denarni vložek. Avto Ni vseeno, ali v vas trči mazda MX-5 ali VW scirocco Dobra plat nakupa takega vozila je pogosto tudi ta, da so v generacijah pred iztekom vse morebitne napake že odpravljene, pogosto pa takega z najbogatejšo opremo dobimo za ceno prihajajočega z osnovno opremo. Na ta način si prodajalci zagotovijo, da ""pospravijo skladišče"" in ga pripravijo za prihod novih modelov, po drugi strani pa ohranjajo zanimanje za vozilo, čeprav je na trgu že dalj časa. Saša Despot Zapisano velja za domala vse prodajalce, pogosto pa je treba imeti srečo, da sploh prideš do takega avtomobila, saj bodo dobri in izkušeni prodajalci dobro preračunali, kakšno zalogo morajo narediti pred prihodom novega modela. Avto Mazda2: kot v reklami za clia iz leta 1993 Kot zapisano, na testu smo imeli karavansko mazdo 6, založeno z opremo revolution navi, kar pomeni založeno s pripomočki za varnost in udobje, do zaslona z navigacijo, HUD zaslona (projekcijski zaslon), kakovostni materiali ... Saša Despot DNK je zelo podoben šestici, ki bo na naše ceste sicer v posodobljeni obliki, z nekaj večjim zaslonom, dodatno izolirano notranjostjo, večjim projekcijskim zaslonom in še nekaj več opreme (vtise iz prve vožnje si lahko preberete tukaj), zapeljala že čez dober mesec dni, a zna biti za zdaj ""še nova"" šestica privlačna za tiste, ki se požvižgajo na to, da ima njihov sosed novejši model in jim bo raje v žepu ostal denar za družinsko pot pozimi na toplo Tajsko, pa še kaj utegne ostati na strani ob dobrem barantanju. Avto Mazda ima usodo v svojih rokah Saša Despot Čeprav je od prihoda aktualne generacije minilo več kot le olimpijsko obdobje (beri 4 leta), pa so pri Mazdi vseskozi posodabljali šestico. V množično uporabo so denimo prišli veliki zasloni na dotik v obliki tablic, vedno večji tehnični pripomočki kot je projekcijski zaslon ali delno digitalni merilniki, predvsem pa so proizvajalci izboljševali dinamične karakteistike in udobje ter varnost. Pri Mazdi so bili ob predstavitvi šestice med vodilnimi na področju varnosti, zato je tudi aktualna šestica, ki smo jo vozili s svojo opremo in so jo skozi leta dopolnjevali, v vrhu v svojem razredu po varnosti. Serijsko v opremi revolution top (testna mazda šest je bila z opremo revolution, ki je pod revolution top) vključuje praktično vso varnostno opremo. Ima tudi polne in prilagodljive led žaromete, ki že davno niso več zgolj trend, ampak tudi v praksi ponoči z belo svetlobo, s katero razsvetljujejo tudi v ovinek povečujejo varnost. Saša Despot Tukaj je Avto Mazda uvaja hibrid med dizlom in bencinarjem Sistem samodejnega zaviranja v sili AEB (Smart City Brake Support - SCBS) še vedno velja za prepoznavni znak šestice, saj ne deluje po tehnologiji laserja, temveč so prešli na tehnologijo še boljše kamere. V varnem okolju Centra varne vožnje na Vranskem smo pred časom preizkusili ta sistem, ki je samodejno pred oviro zaviral tudi pri hitrosti 80 km/h, kar je lahko vzor tudi za veliko dražja vozila. Ob samodejnem polnem zaviranju se je ustavil pred oviro in to nekaj metrov prej. Poleg tega prepoznava tudi pešce, kar je danes sicer nuja tudi v manjših vozilih. Saša Despot Če bi vedela ... Avto Mazda CX-5 presenetila in šokirala Pri Mazdi so se tudi sodeč po prenovljeni izvedenki, ki smo jo pred poletjem preizkusili na mednarodni predstavitvi, naučili to, da zaslon na dotik ni dovolj velik (v testnem vozilu je meril 7-palcev), saj zdaj prihaja za palec veči zaslon, tudi head-up projekcijski zaslon so razširili, vseeno pa tudi serijski HUD v testnem vozilu ponuja vse kar voznik potrebuje za svojo vožnjo in še več. Na žalost meniji ostajajo v angleškem jeziku, med minuse smo uvrstili še premikanje med radijskimi postajami s pomočjo okroglega gumba, saj moramo v primeru, da nimamo prednastavljenih postaj, vedno znova posebej v meni in iskati postaje. Zamudno. Vrtljivi gumb je drugače odličen in hiter način za premikanje po zaslonu. Saša Despot Zelo dobro se je na avtocesti obnesel radarski tempomat (tudi del serijske opreme testnega vozila), ki samodejno prilagaja hitrost ostalim vozilom, to pa za voznika pomeni bistveno manj utrujajočo vožnjo. Še posebej zato, ker je dovolj odziven, kar pomeni, da zavira z občutkom, enako velja za hitrost pospeševanja. Vseeno se nam je zgodilo, da nam je kakšen nestrpen voznik tudi pohupal, ko avto sam ni pospeševal še bolj silovito. Šestica Avto Mazda6 med serijsko opremo dodala zrelo eleganco Uporaben se nam je zdel cross traffic alert oziroma opozorilo na prečni promet, ki opozarja na druge voznike v trenutkih vzvratne vožnje in s tem preprečuje morebitne trke, saj voznika opozarja s piskom ali pa celo samodejno zavre, če zazna nevarnost. Dober tudi zato, ker je slika serijske kamere na 7-palčnem zaslonu dobro vidna, tudi ponoči. Saša Despot Head-up (HUD) prosojni zaslon pred vetrobranskim steklom, ki je bil v našem primeru serijski, res ni največji (ob prenovi so ga konkretno povečali), zato pa podaja veliko informacij, kar izboljšuje vidnost in osredotočenost na vožnjo. Spremljali smo podatke o hitrosti avta, osnovna navodila navigacijske naprave, nastavitve tempomata in trenutno omejitev hitrosti. Kamera prepoznava prometne znake, v primeru, da zazna prekoračitev hitrosti, to ustrezno prikaže na HUD zaslonu. Zgodilo se je, da je bilo vidno polje kamere preveč umazano, takrat je sistem uporabil podatek o trenutni omejitvi iz navigacijske naprave. Saša Despot Kakovosti izdelave ni oporekati. Vse je sestavljeno dobro, ob dotiku materialov smo občutili kakovost. Enako je bilo vsakič, ko smo obrnili okrogel gum za upravljanje s klimo ali gumb vmesnika za upravljanje z multimedijo. Prav nič ne deluje plastično. Nekoliko manjši kot pri konkurentih so sedeži, so pa dobro profilirani, tudi pozicija sedenja za volanom je izrazito športna. Želeli bi si malo večjih odlagalnih površin. Tako zadnja klop kot prtljažnik sta odmerjena v skladu z razrednim povprečjem. Na poti na dopust v hotel sem ob dveh majhnih otrocih vso kramo pospravil v prtljažni del, vendar pa so prtljažna vrata pomična le ročno. Kjer se mi v primerjavi s konkurenco šestica zdi odlična je kombinacija ročnega menjalnika in dvolitrskega dizelskega motorja s 110 kilovatov oči (150 KM). Ne gre za najzmogljivejšo kombinacijo v ponudbi Mazde, niti ne morem zapisati, da je najbolj dinamičen avtomobil med konkurenti. Zato pa znova prepriča Mazdin šeststopenjski ročni menjalnik z izjemno kratkimi hodi prestavljanja, taka je tudi ročica, ki voznika spodbudi k bolj dinamični vožnji, če si tega zaželi. Športno plat karavanske šestice dopolnjuje odlični volanski mehanizem, je pa podvozje na poti do hrvaške obale malce trše in glasnejše premagovalo luknje, kot najboljši karavani v razredu. Saša Despot 2,2-litrski turbo dizelski motor kot tak je s 110 kilovati moči logična izbira, saj je hkrati dovolj zmogljiv in tudi najbolj varčen med dizli. Čeprav bi si v nizkih vrtljajih želeli še nekaj več navora in moči, predvsem, ko je treba ""potegniti v klanec, pa v srednjih vrtljajih toliko bolj pokaže svojo živahno plat. Cena vozila, ki ima serijsko od zgoraj naštetega dodatno še sistem za ohranjanje vozila na voznem pasu, prepoznavanje vozil v mrtvem kotu, tudi zadaj ogrevana sedeže, sistem za prepoznavanje prometnih znakov, serijska je tudi vzvratna kamera, stane 30.450 evrov, dodatnih 500 evrov je stala še navigacijska naprava. Glede na to, da gre za vozilo pred iztekom roka, pa vam utegne prodajalec nameniti še zajeten popust, ki je odvisen tudi od vaših sposobnosti barantanja. Vsekakor velja pretehtati ali čakati na novega ali pohiteti po tiste, ki še čakajo na zalogi. Po zagotovilih uvoznika jih nekaj še je na zalogi. Saša Despot Podatki o vozilu: (Mazda6 Sport Combi CD150 Revolution navi) Prostornina motorja: 2191 ccm, dizelski, štirivaljni Moč motorja: 110 kW (150KM) pri 4.500 vrt./min Navor: 380 Nm pri 1.800 vrt./min Zmogljivosti: 210 km/h, 9,2 sek. od 0 do 100 km/h Poraba na testu (skupna): 6,2 litra/100 km Dimenzije (D x Š x V v mm): 4.805 x 1.840 x 1.457 medosna razdalja 2.750 Prostornina prtljažnika (v litrih): 522 Cena (v evrih): 23.990 (osnovni) / 30.950 (testni z dodatki) Plus: Poraba goriva, kakovost izdelave, cena, delovanje nassprednih pripomočkov; Minus: Angleški meniji, le 7-palčni osrednji zaslon, prtljažna vrata brez možnosti električnega pomika;"
http://zurnal24.si/magazin/vip/justin-in-taylor-velika-zmagovalca-152762,magazin,152762,"Justin in Taylor velika zmagovalca  Zeleni sluzi na sinočnji podelitvi Kids' Choice Awards, na kateri sta slavila pevca Justin Bieber in Taylor Swift, ni mogla uiti niti prva ameriška dama Michelle Obama. Včeraj je v Los Angelesu potekala že 25. podelitev Kids' Choice Awards, ki so se je udeležili najbolj priljubljeni hollywoodski zvezdniki med najstniškimi in mlajšimi gledalci ter poslušalci. Najstniški idol Justin Bieber, ki je bil presenečenje večera, je iz rok gostitelja Willa Smitha prejel nagrado za najboljšega glasbenega izvajalca, pop idola pa so oboževalci izbrali tudi za zvezdnika, ki bi ga najraje videli ""zalitega"" z zeleno sluzjo. Taylor Swift pa je ameriška prva dama Michelle Obama podelila nagrado za dosežke na humanitarnem področju za njeno delo proti nasilju in pomoči žrtvam uničujočih orkanov na jugu ZDA. Otroci so svojega oskarja za najljubšo glasbeno skupino namenili bendu Big Time Rush, Selena Gomez pa je odnesla tako nagrado za najboljšo pevko kot tudi za najljubšo televizijsko igralko. Ostale nagrajence si oglejte spodaj. Prireditev je seveda tradicionalno minila tudi v znamenju zelene sluzi in povezovalec večera Will Smith je že ob pričetku podelitve opozoril: ""Nihče ni varen pred sluzjo."" No, to je že prva doživela oskarjevka Halle Berry, sledili pa so ji še številni drugi zvezdniki. Dogodek so s svojimi glasbenimi nastopi med drugim popestrili Katy Perry in priljubljena britanska zasedba One Direction. Vsi nagrajenci: Najljubši film: Alvin in veverički 3 Najljubši filmski igralec: Adam Sandler Najljubša filmska igralka: Kristen Stewart Najljubša TV serija: Victorious Najljubši resničnostni šov: Wipeout Najljubši TV igralec: Jek Short Najljubša TV igralka: Selena Gomez Najljubša risanka: SpongeBob SquarePants Najljubši animirani film: Obuti maček Najboljši glas, posojen v animiranih filmih: Katy Perry (Smrkci) Najljubši filmski pretepač: Taylor LAutner Najljubša glasbena skupina: Big Time Rush Najljubši glasbeni izvajalec: Justin Bieber Najljubša glasbena izvajalka: Selena Gomez Najljubša pesem leta: Party Rock Anthem, LMFAO Najljubša knjiga: Diary of a Wimpy Kid Najljubša videoigrica: Just Dance 3 Najljubši športnik: Tim Tebow Najljubša športnica: Danica Patrick"
https://zurnal24.si/sport/mankoc-ima-enake-tezave-kot-mancevic-90412,sport,90412,"Mankoč ima enake težave kot Mancevič Zgodba o bojkotu plavalnega trenerja Dimitrija Manceviča dobiva nove razsežnosti. Žurnal24 se je pogovarjal s Petrom Mankočem, ki pravi, da Manceviča popolnoma razume. Več v intervjuju spodaj. Odprto pismo o bojkotu Manceviča si lahko preberete tu. Kako bi na kratko pokomentirali odločitev Manceviča, da zvezi in medijem pošlje odprto pismo o svojem nestrinjanju s Plavalno zvezo Slovenije (PZS)? Tako kot je že sam rekel, če nekdo dolguje denar in potem ni odgovorov … Razumem, da kdaj pa kdaj nimajo denarja, da se zadeve ne da takoj rešiti, ampak če se nočeš o tem niti pogovarjati ali pa to ignoriraš, potem ga popolnoma razumem. Imate tudi vi podobne težave s PZS? Imam točno enake težave! Odgovor predsednika PZS Darjana Petriča na očitke Plavalni zvezi Slovenije: TUKAJ! Kaj za vas kot plavalca pomeni takšen bojkot za nadaljnjo kariero?Midva (z Mancevičem, op. p.) bova lahko še vedno sodelovala naprej. Odnos zveze pa ni pravi glede na to, kaj vse sva dosegla. Pa saj nisva samo midva, verjetno ima še kdo drug takšne težave. Pričakovali bi najinim uspehom primeren odnos, vsaj kakšna pojasnila, pogovor ali karkoli. Ne pa odnos, kot da nismo nikoli sploh bili pri plavalni zvezi. Kaj bi lahko izboljšalo vaš položaj? Menjava vodstva morebiti? Iz srca vam povem, da smo tudi pri prejšnjem vodstvu imeli težave. Razen leta 2008, ki je bilo edino leto, ki je potekalo normalno – tako kot je treba. Tudi v preteklih letih sem imel težave, po navadi zaradi tega, ker sem povedal, kaj me je motilo. Večina ostalih pa je bila tiho. Jaz sem imel na srečo takšne rezultate, da sem lahko rekel in da sem jo po domače povedano brez kakšnih vidnejših posledic lahko dobro odnesel. Delno pa so me tudi poslušali. Sedaj lahko rečem, da je vsaj iz mojega vidika precej slabše, kot je nekoč bilo. Ali obstaja možnost, da bi v prihodnje tekmovali za drugo državo? Bolj ne kot ja, ker se je Tina (Maze op. p.) s svojimi zvezami tako ''zasigurala'', da če danes menjaš državo, eno leto ne smeš nastopati, česar pa si pri mojih 32 letih ne bom privoščil."
http://zurnal24.si/svet/googlu-sedem-milijonov-dolarjev-kazni-184836,svet,184836,"Googlu sedem milijonov dolarjev kazni Googlova vozila s kamerami naj bi nezakonito prestregla informacije, poslane prek nezavarovanih brezžičnih omrežij. ""Sedem milijonov dolarjev je za Google drobiž,"" pravijo v skupinah za zaščito pravic potrošnikov.  Ameriški internetni velikan se je pogodil za odškodnino v višini sedem milijonov dolarjev v tožbi, ki je bila proti njemu vložena v povezavi s sporno storitvijo Street View. V poravnavi je Google obljubil še, da bo svoje zaposlene bolje podučil o zasebnosti podatkov ter da bo podprl nacionalno kampanjo, s katero bodo Američane opozarjali na potrebo po zavarovanju brezžičnih omrežij. Google je kršil lokalno zakonodajo Po podatkih ameriškega centra za zasebnost elektronskih informacij so preiskave zaradi obtožb, da so vozila, ki so fotografirale soseske za storitev Street View, zbirala tudi informacije iz nezavarovanih brezžičnih omrežij, stekle v več deset ameriških zveznih državah. Vsaj devet držav je ugotovilo, da je Google kršil lokalno zakonodajo. Del dogovora o poravnavi je tudi Googlova obljuba, da bodo podatke o elektronskih naslovih, geslih, zgodovini brskanja in vse ostalo, kar so ujela vozila v ZDA med letoma 2008 in 2010, uničili. ""S poravnavo ščitimo pravice ljudi, informacije o katerih so bile zbrane brez njihovega privoljenja,"" je poudaril generalni tožilec v New Yorku Eric Schneiderman. ""Potrošniki imajo pravico do zaščite ključnih osebnih in finančnih informacij pred neprimerno in nezaželeno uporabo s strani korporacij, kot je Google,"" je še poudaril. ""Podatkov nismo uporabili, niti pregledali"" V Googlu pa so zagotovili, da se trudijo spoštovati vse pravice do zasebnosti. ""V tem primeru nam to ni uspelo, zato smo se hitro odločili poostriti sisteme,"" so poudarili. ""Vodje projekta nikoli niso želeli teh podatkov, nismo jih uporabili, niti pregledali,"" so še zagotovili ob tem. ""Sedem milijonov je za Google drobiž"" Negativno pa so se na pogoje poravnave odzvali v skupinah za zaščito pravic potrošnikov. ""Sedem milijonov dolarjev kazni je za Google drobiž,"" je tako poudaril vodja ene od skupin John Simpson. ""Zahtevati od Googla, da poduči potrošnike o zasebnosti, pa je kot zahtevati od lisice, da kokoši poduči o tem, kako zagotoviti varnost kurnika,"" je bil še slikovit."
https://zurnal24.si/magazin/vip/razkrili-vzrok-smrti-pevke-the-cranberries-315669,magazin,315669,"Razkrili vzrok smrti pevke The Cranberries Dolores O'Riordan ni storila samomora. Osem mesecev po smrti pevke skupine The Cranberries, Dolores O'Riordan, so oblasti razkrile vzrok smrti. Pevko so januarja našli v kopalni kadi v londonskem hotelu. Obdukcija je pokazala, da je bila tistega dne zvezdnica močno alkoholizirana, v krvi naj bi imela 3,3 promila alkohola, in da se je utopila. Preiskovalci menijo, da gre za nesrečo in ne samomor. Policija je v njeni sobi našla pet praznih manjših steklenic in tudi steklenico šampanjca ter zdravila. Poleg bolečin v križu, zaradi katerih so morali člani skupine leta 2017 odpovedati turnejo, je imela pevka tudi psihične težave, ki so jo spremljale od otroštva. Zvezdnica naj bi trpela za depresijo, imela pa je tudi bipolarno motnjo, zato so mnogi predvidevali, da si je sodila sama. Pevka je leta 2013 v intervjuju razkrila, da je bila zlorabljena. Začelo se je, ko je bila stara 8 let, zlorabe pa so trajale štiri leta. Storilca je nazadnje srečala na pogrebu svojega očeta, kjer se ji je opravičil. ""Takšne stvari pokoplješ, ker te je sram in misliš, da je tvoja krivda,“ je povedala pevka, ki je svojo žalostno preteklost dolgo skrivala. Ko je zaslovela, je bilo zanjo še huje. Zbolela je za anoreksijo, nato še depresijo, kar je vodilo v živčni zlom in samomorilske misli. ""Ne smem videti uspaval. Če bi spila nekaj kozarčkov, bi jih vzela,“ je dejala zvezdnica, ki se je nekoč poskušala ubiti s prevelikim odmerkom, a si je zaradi otrok premislila"
https://zurnal24.si/sport/kosarka/tony-parker-pripravljen-na-nastop-v-londonu-161592,sport,161592,"Tony Parker pripravljen na nastop v Londonu Nastop Tonyja Parkerja na olimpijskih igrah v Londonu je bil zaradi poškodbe očesa, ki jo je košarkar staknil med zvezdniškim pretepom v nočnem klubu v New Yorku, do nedavnega velika uganka. Nekdanji mož Eve Longorie je s strani zdravnikov v San Antoniu zdaj dobil zeleno luč. Tony Parker, zvezdnik severnoameriške košarkarske lige NBA, bo lahko igral za francosko košarkarsko reprezentanco na olimpijskih igrah v Londonu, so sporočili iz francoske zveze. Zdravniki ekipe San Antonio Spurs, v kateri igra Parker, so mu dovolili nastop po zadnjem pregledu, na katerem so ugotovili, da je nedavno poškodbo že povsem pozdravil. Parker se je 5. junija v nočnem klubu v New Yorku povsem naključno znašel sredi prepira med dvema glasbenikoma, Chrisom Brownom in Drakeom, domnevno zaradi Rihanne, ko so na vse strani začele leteti steklenice. Pri tem jo je skupil tudi Parker, ki se je želel v baru nekoliko sprostiti in pozabavati, ter jo je odnesel s poškodbo roženice, ko so mu v obraz prileteli koščki stekla."
http://zurnal24.si/galleries/gallery-172797,sport,172797,"Mancini: ''Ronalda bo ustavila policija'' V petem kolu Lige prvakov bo na sporedu derbi skupine D med Manchester Cityjem in Real Madridom. Trener meščanov Roberto Mancini je na tiskovni konferenci v šali povedal, da bodo Cristiana Ronalda ustavili s pomočjo policije.
 Roberto Mancini je na tiskovni konferenci pred tekmo Lige prvakov med Manchester Cityjem in Real Madridom povedal, da bodo Cristiana Ronalda ustavili le tako, da bodo ''poklicali policijo''. Portugalec na stadionu Etihad v preteklosti ni imel veliko uspeha, saj je zadel le enkrat - maja 2007 je dosegel gol z bele točke. Mancini se kljub temu zaveda nevarnosti najbolj slavnega galaktika. ''Upam, da bo imel slab večer, ker je težko igrati proti igralcu, ki lahko vedno doseže dva gola na tekmo,'' je povedal Italijan, ki je prepričan, da si Ronaldo zasluži nagrado za najboljšega nogometaša. ''Ronaldo je vrhunski igralec in zasluži si osvojiti zlato žogo. Lani je zadel toliko golov in Realu pomagal do naslova v La Ligi. Z Messijem sta najboljša igralca na svetu, a dosežek Reala govori v njegov prid,'' je dodal Mancini.Meščani morajo tekmo proti Realu nujno dobiti, če želijo ohraniti kakršnokoli upanje za napredovanje v osmino finala. Če bo City še drugo sezono zapored izpadel v skupinskem delu tekmovanja, se bodo najbolj spominjali tekme na Santiagu Bernabéu, ko so točko izgubili v zadnjih minutah tekme. ''Če bi na Bernabéu zabeležili dober rezultat, bi bilo lahko drugače. Zelo smo bili razočarani,'' je povedal 47-letnik.Mancini meni, da City nima več možnosti za napredovanje, vendar je odločen, da prikažejo dobro predstavo. ''Mislim, da nimamo možnosti, ampak nogomet je čudna stvar. To je pomembna tekma in želimo si igrati dobro,'' je povedal Italijan. Meščanom bolje kot v Ligi prvakov kaže v domačem prvenstvu, kjer imajo na vrhu angleške premier lige točko prednosti pred Manchester Unitedom. Mourinho: ''Govoriti o meni ni zanimivo'' EPA Na tiskovni konferenci pred gostovanjem Reala v Angliji je novinarje predvsem zanimalo, ali bo José Mourinho ostal v Madridu do izteka pogodbe, ki velja do leta 2016. ''Čaka me tekma Lige prvakov in ni zanimivo govoriti o meni,'' je povedal Mou, ki se je dotaknil še morebitne vrnitve na Otok. ''Nikoli nisem skrival naklonjenosti do Anglije, čeprav gre nekaterim to v nos,'' je dodal Portugalec.Trener belega baleta je spregovoril še o Manchester Cityju, ki je eno največjih razočaranj letošnje sezone Lige prvakov. ''Pred začetkom tekmovanja so veljali za enega izmed favoritov za zmago. Nenormalno je, da bi City tako hitro izpadel, a takšen je nogomet. Zagotovo so razočarani. Povsem mogoče pa je, da nas premagajo in zmagajo še v Dortmunud,'' je povedal 49-letnik. Nogometaš Reala Pepe pa je dodal: ''Manchester City je odlična ekipa z dobrimi igralci. Najpomembenjša je njihova psihološka pripravljenost, saj garajo polnih 90 minut. Sposobni smo jih premagati. Ostati moramo zvesti našemu načinu igre, saj gre za pomembno tekmo, ki jo želimo zmagati.''"
http://zurnal24.si/sport/nogomet/nimam-razmerja-z-moyesovo-hcerko-214718,sport,214718,"''Nimam razmerja z Moyesovo hčerko'' Nogometaš Manchester Uniteda Wilfried Zaha je zanikal, da je pomanjkanje minutaže posledica njegovega razmerja s hčerko trenerja rdečih vragov Davida Moyesa.
 Wilfried Zaha, krilni nogometaš aktualnega angleškega prvaka, je še enkrat zanikal govorice, da naj bi se zapletel v razmerje s hčerko svojega trenerja Davida Moyesa. Ujet v ofsajdu: Zaha spal s hčerko Davida Moyesa? Zaha je lani blestel v dresu Crystal Palaca, zdaj pa pod taktirko škotskega stratega greje klop na Old Traffordu, kar je sprožilo govorice, da gre za osebno zamero med trenerjam in 21-letnim nogometašem.''Nikoli nisem hodil z Moyesovo hčerko oziroma je sploh še nisem spoznal, zato to ni razlog za mojo odsotnost na tekmah. Želim narediti konec vsem lažnim obtožbam. Za Manchester United bom igral, ko bo trener menil, da sem pripravljen,'' je na Twitterju zapisal Zaha.United je januarja za Zahaja odštel 24,5 milijonov evrov, vendar je angleški reprezentant do konca sezone ostal pri Crystal Palacu. Zaha je v letošnji sezoni zaigral le na dveh pokalnih obračunih, medtem ko na ligaških tekmah še ni dobil priložnosti."
http://zurnal24.si/sport/nogomet/tottenham-mi-je-izkazal-nespostovanje-216363,sport,216363,"''Tottenham mi je izkazal nespoštovanje'' Napadalec Tottenhama Emmanuel Adebayor je z dvema goloma na tekmi proti Southamptonu poskrbel za sanjski uvod začasnega trenerja Tima Sherwooda. Tottenham je pod vodstvom začasnega trenerja Tima Sherwooda, ki je prevzel dolžnosti po odhodu Andréja Villas-Boasa, zabeležil prvo zmago v ligaškem tekmovanju, ko je v 17. krogu Premier lige premagal Southampton (3:2).Na tekmi se je dvakrat med strelce vpisal Emmanuel Adebayor, ki pod vodstvom Villas-Boasa ni dobil veliko priložnost, kar naj bi bil tudi eden izmed glavnih konfliktov med nekdanjim trenerjem in predsednikom kluba Danielom Levyjem.Adebayor je po tekmi izrazil nezadovoljstvo nad svojimi delodajalci v Londonu, ki so se do njega vedli nespoštljivo. ''Težko je bilo, ne vem, kako bi to obrazložil. Pridem na trening in vidim, da poteka skupinsko fotografiranje, v katerega sploh nisem udeležen. S tem so mi izkazali nespoštovanje,'' je povedal Adebayor in dodal, da prihaja njegov čas.''Jaz sem profesionalni nogometaš in skušam ohraniti dvignjeno glavo. Prosili so me, naj treniram z rezervami in to sem z veseljem storil. Prosili so me, naj treniram sam in to sem z veseljem storil. To je mojih pet minut. Ne razumite me napačno, to je samo ena tekma in do konca jih je še več kot 20. Ostati moram zbran in upam, da si bom priigral mesto v ekipi. To je dobro za mojo samozavest, a tu ne gre za Adebayorja, ampak za Tottenham'' je povedal reprezentant Toga. Soigralci so mu stali ob strani Adebayor je razkril, da so mu soigralci v času težkih trenutkov pod taktirko Villas-Boasa ves čas stali ob strani. ''Lahko se samo zahvalim soigralcem in novemu vodstvu, ker so mi povrnili samozavest. Soigralci so me podpirali tudi takrat, ko nisem igral,'' je dodal 29-letnik, ki je prejel pohvale s strani začasnega trenerja.''Adebayor ni igral, zato mu motivacije ni manjkalo. Ničesar mu ni potrebno dokazovati. Veliko let sem ga gledal igrati in vem, da je vrhunski nogometaš,'' je sklenil Sherwood."
http://zurnal24.si/magazin/lepota-telo/poletje-bo-v-afriskem-slogu-186303,magazin,186303,"Poletje bo v afriškem slogu Nežno zagorel videz, sijoč pogled, lahko poudarjen tudi z vpadljivimi modrimi toni in ustnice, obarvane z nežnim ognjenim odtenkom. Da, poletje bo v afriškem slogu. “Za videz kraljice plemena je osnova dobra podlaga. Na čist obraz nanesite vlažilno kremo in nato puder z zaščitnim faktorjem. Nanesite ga s prsti ali gobico. Nato z vlažnim prirezanim čopičem na oči nanesite senčila tik ob zgornjem in spodnjem rastišču trepalnic. Prehode med odtenki dobro zasenčite,” je svetoval Artdecojev vizažist Derek Grillo ob predstavitvi nove kolekcije ličil Tribal Sunset, za katero so bile navdih vroče barve Afrike.Ustnice obrobite s črtalom in uporabite šminko v nežnem rdeče-oranžnem tonu. “Piko na i bo ustnicam dalo bleščilo,” je dodal Grillo. Ne pozabite na rdečilo za lica in barvno usklajene nohte."
